"owid_continent","gisaid_collect_weekstartdate","All Lineages","Alpha","Beta","Gamma","Delta","All VOIs","Other","Total Cases","Sequencing as % of new cases","Submission Lag","New Weekly Cases"
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,27.5,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,NA,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,31,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,NA,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,NA,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,NA,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,11,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,NA,NA,0
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,0.56223192549944,59,51758
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,2.70301837830911,25,1498288
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,0.0332426309933917,42,373015
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,2.64919332781506,19,1663563
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,0.16021167659671,57,1622853
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,2.6249032426177,45,130481
"",2021-04-12,182431,133329,3178,9068,4231,13149,19476,10698008,1.70366084676328,22,5358050
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,35,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,21,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,27.5,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,21,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,NA,NA,0
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,0.612903934447837,48,45521
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,2.54434896225941,22,1392930
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,0.0698948550232111,44,363403
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,2.85122998251566,17,1488761
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,0.0967668221716024,48,2349979
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,2.90955670433231,38,131154
"",2021-04-19,169256,126052,2615,9292,5299,10217,15781,11556325,1.46422115221217,21,5784577
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,30,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,29,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,23,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,30,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,26,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,NA,NA,0
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,0.735312322051942,46,40391
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,2.74219137409262,21,1294658
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,0.0873720048489851,67,310168
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,3.4936539459631,18,1165685
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,0.107311827720536,60,2728497
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,2.86778509048548,32,134773
"",2021-04-26,167401,123637,2729,9974,8162,9570,13329,11355151,1.47420013346291,20,5680979
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,28,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,24,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,31,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,21.5,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,NA,NA,0
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,0.939064031783706,42,38762
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,2.39553681394419,21,1226030
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,0.0656922318935786,62,267916
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,4.43219070151163,17,916364
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,0.0594797398873151,40,2878291
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,3.02931776908986,40,126101
"",2021-05-03,152280,114402,2405,8723,8835,7358,10557,10913287,1.39541153623478,20,5459823
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,20.5,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,12,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,29,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,29.5,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,21,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,13,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,NA,NA,0
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,0.790328870401664,44,38465
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,1.81459980257577,21,1209578
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,0.0646430846158965,37,210386
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,5.08841094610369,16,708453
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,0.0808279601652938,33,2440987
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,2.82051083531407,50,129161
"",2021-05-10,128389,93332,1746,7953,12148,5477,7733,9477388,1.35479219080078,19,4740358
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,16,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,12.5,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,24,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,20,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,22,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,NA,NA,0
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,0.772737975469315,41,46717
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,1.37239396350417,22,1236744
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,0.0401847553221163,21,211523
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,6.22807451834668,14,565552
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,0.0666509218165732,38,1951961
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,2.07105028453263,43,126699
"",2021-05-17,113390,76700,1262,8278,17864,3790,5496,8282693,1.36889202526272,18,4143497
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,22,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,10.5,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,20,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,21,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,23.5,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,20,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,NA,NA,0
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,0.85915179023728,38,49351
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,1.01927040893763,21,1179373
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,0.0450734697557018,40,210767
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,7.82320964311038,15,452717
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,0.079225650567138,38,1445239
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,1.40406291240292,36,138669
"",2021-05-24,102445,58756,1096,6393,29616,2563,4021,6959157,1.47190343151286,17,3483041
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,19,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,20,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,NA,NA,0
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,0.899656934618286,26,70249
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,0.746812788616629,23,1176734
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,0.0546088323406775,33,195939
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,10.1559970837731,12,379943
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,0.123478638597733,31,994504
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,1.05066163685126,29,135724
"",2021-05-31,101798,42039,987,4718,48400,1774,3880,5911398,1.7222024098259,14,2958305
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,20,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,14,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,13,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,17,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,9,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,NA,NA,0
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,0.373742796082284,21,98731
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,0.720143959279891,25,1150881
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,0.0145507457257184,26,192430
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,8.38891175293302,14,354754
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,0.100124132098378,25,733090
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,0.344215430519324,20,119983
"",2021-06-07,79558,29972,780,4556,39687,1370,3193,5303004,1.49992367519934,15,2653135
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,18,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,19.5,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,25,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,8,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,NA,NA,0
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,0.496093806828928,19,137474
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,0.703548387941715,22,1145337
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,0.015926593815344,20,194643
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,8.46137333376462,12,340063
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,0.121334265619216,23,583512
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,0.390872509730668,15,121523
"",2021-06-14,77693,18523,428,3174,51167,1099,3302,5047358,1.53944501082459,13,2524806
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,21,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,25,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,15,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,19,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,8,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,NA,NA,0
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,0.364292599816172,19,178428
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,0.809922215391195,17,1122330
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,0.00815982374780705,15,220593
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,8.90817046141447,10,397040
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,0.0925572653920613,20,566136
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,0.691333490518374,16,118756
"",2021-06-21,93240,13581,736,2963,71898,892,3170,5208387,1.7905235261241,12,2605104
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,17.5,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,18,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,17,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,16,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,13,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,NA,NA,0
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,0.120628425847294,16,207248
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,0.649038034777578,15,957571
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,0.0176241803754752,8,249657
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,7.25437079908655,10,540805
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,0.0398957435198267,15,606581
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,0.493917142879297,15,128969
"",2021-06-28,93396,6204,370,1143,83017,438,2224,5383439,1.73482363567218,11,2692608
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,NA,0
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,NA,0
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,NA,0
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,NA,0
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,NA,0
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,NA,0
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,NA,0
"",2021-07-05,58532,2266,34,438,54802,86,906,6139019,NA,15.5,0
